ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.518,1.319,0.41191011236,0.119,0.32994
2,1.365,2.241,0.57601826484,0.158,0.504592
3,2.433,3.494,0.737293119698,0.198,0.782268
4,3.549,3.867,0.616981132075,0.097,0.1962
5,4.084,5.112,1.34873540856,0.148,1.3865
6,5.549,6.047,2.54328514056,0.074,1.266556
7,6.718,7.269,2.83364791289,0.12,1.56134
8,8.148,8.81,2.04414501511,0.141,1.353224
9,9.134,10.057,3.04751462622,0.093,2.812856
10,11.782,12.786,2.54230677291,0.169,2.552476
11,14.015,14.959,3.02871186441,0.177,2.859104
12,16.599,17.43,3.20052466907,0.199,2.659636
13,19.065,19.866,3.48797503121,0.067,2.793868
14,21.5,22.506,3.1216222664,0.038,3.140352
15,24.098,24.904,3.42808436725,0.07,2.763036
16,26.55,27.532,2.81119348269,0.054,2.760592
17,28.848,30.734,1.7047592789,0.09,3.215176
18,31.583,33.836,1.31808610741,0.099,2.969648
19,34.198,35.696,1.78261148198,0.083,2.670352
20,36.42,38.133,1.7031943958,0.039,2.917572
21,38.815,40.203,2.12055331412,0.076,2.943328
22,41.431,42.299,3.28371889401,0.076,2.850268
23,43.898,45.45,1.97678608247,0.144,3.067972
24,46.615,47.855,2.46431612903,0.078,3.055752
25,49.282,50.944,1.72220216606,0.075,2.8623
26,51.799,53.199,2.30394,0.048,3.225516
27,54.419,56.698,1.32680649408,0.051,3.023792
28,57.265,59.047,1.67817957351,0.075,2.990516
29,59.83,61.349,1.89633706386,0.101,2.880536
30,62.336,63.84,2.07475,0.068,3.120424
31,64.934,66.451,1.94456690837,0.163,2.949908
32,67.551,68.992,1.59610825815,0.052,2.299992
