ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.461,0.525,12.7869375,0.044,0.818364
2,0.688,0.711,37.0196521739,0.007,0.851452
3,0.968,1.029,13.2370491803,0.028,0.80746
4,1.472,1.57,8.41779591837,0.028,0.824944
5,2.42,3.551,6.3496127321,0.22,7.181412
6,8.737,9.761,6.98151953125,0.143,7.149076
7,15.134,15.873,9.56637618403,0.112,7.069552
8,20.519,21.505,7.30835699797,0.17,7.20604
9,26.519,27.644,6.17024355556,0.277,6.941524
10,32.533,33.38,8.52325855962,0.052,7.2192
11,38.167,38.975,8.85158910891,0.182,7.152084
12,44.76,45.413,10.4269464012,0.023,6.808796
13,50.958,51.734,8.40573195876,0.066,6.522848
14,56.782,57.521,9.6798376184,0.06,7.1534
15,63.082,63.904,8.75915328467,0.046,7.200024
16,69.367,70.134,9.38333246415,0.097,7.197016
17,75.697,76.364,9.47018290855,0.051,6.316612
18,81.357,82.115,9.61106596306,0.022,7.285188
19,87.264,88.775,4.84980277962,0.05,7.328052
20,93.104,93.957,7.71284876905,0.021,6.57906
21,99.27,100.385,6.15881255605,0.267,6.867076
22,105.414,107.529,3.43982222222,1.274,7.275224
23,112.05,113.082,6.94689147287,0.138,7.169192
24,118.426,119.406,7.1395877551,0.082,6.996796
