ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.646,8.333,0.195815761926,0.488,1.30942
2,8.361,10.498,0.624086102012,0.231,1.333672
3,10.578,11.998,0.961447887324,0.183,1.365256
4,12.125,12.83,0.697194326241,0.192,0.491522
5,13.113,18.163,0.420458217822,0.291,2.123314
6,18.492,21.762,0.576820795107,0.35,1.886204
7,21.959,26.087,0.446864341085,0.24,1.844656
8,26.177,29.825,0.513650219298,0.169,1.873796
9,29.875,33.11,0.261310664606,0.723,0.84534
10,33.594,43.193,0.351400250026,0.782,3.373091
11,43.196,47.509,0.427478785068,0.246,1.843716
12,47.576,52.651,0.35299546798,0.226,1.791452
13,52.757,57.377,0.407577489177,0.258,1.883008
14,57.476,58.475,0.283523523524,0.277,0.28324
15,58.492,63.101,0.0364287264049,3.588,0.1679
16,63.127,66.473,0.401340107591,0.236,1.342884
17,66.576,69.134,0.507114933542,0.166,1.2972
18,69.209,72.368,0.433489078822,0.323,1.369392
19,72.443,75.601,0.42386320456,0.349,1.33856
20,75.693,77.613,0.69530625,0.298,1.334988
21,77.693,78.357,0.292439759036,0.236,0.19418
22,78.744,91.169,0.46572555332,0.167,5.78664
23,91.261,97.071,1.02112151463,0.153,5.932716
24,97.311,98.142,1.39418291215,0.131,1.158566
