ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.93,1.999,1.03426379794,0.156,1.105628
2,2.085,3.224,1.16513784021,0.295,1.327092
3,3.384,3.961,0.215455805893,0.27,0.124318
4,4.169,6.964,1.57368443649,0.169,4.398448
5,8.384,11.329,2.08070356537,0.247,6.127672
6,13.916,16.546,2.19238022814,0.198,5.76596
7,19.103,20.961,3.18223896663,0.144,5.9126
8,24.352,26.137,3.24992492997,0.217,5.801116
9,29.234,32.302,2.01101173403,0.268,6.169784
10,34.583,38.021,1.68500058173,0.241,5.793032
11,39.45,41.969,2.327348948,0.324,5.862592
12,44.95,47.547,2.34294185599,0.212,6.08462
13,50.333,52.938,2.26047447217,0.236,5.888536
14,55.283,58.218,2.00804497445,0.236,5.893612
15,60.55,63.076,2.30534441805,0.21,5.8233
16,65.633,68.325,2.23882020802,0.256,6.026904
17,70.916,74.898,1.48006328478,0.181,5.893612
18,75.634,77.998,2.38181049069,0.247,5.6306
19,81.065,83.459,2.51404845447,0.144,6.018632
20,85.567,88.022,2.36918289206,0.211,5.816344
21,90.486,92.372,3.18912195122,0.254,6.014684
22,95.566,97.711,2.64979207459,0.175,5.683804
23,100.55,102.728,2.81361248852,0.171,6.128048
24,106.05,109.155,1.90488502415,0.275,5.914668
