ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.172,1.542,1.10716756757,0.12,0.409652
2,1.571,2.571,0.346672,0.188,0.346672
3,2.809,3.309,1.165976,0.133,0.582988
4,3.73,4.086,1.65186516854,0.077,0.588064
5,4.465,4.802,1.59270029674,0.092,0.53674
6,5.216,5.692,1.17815966387,0.145,0.560804
7,5.911,6.309,1.41141708543,0.149,0.561744
8,6.54,7.091,1.07682032668,0.163,0.593328
9,7.464,8.113,0.827895223421,0.433,0.537304
10,8.308,9.0,0.809867052023,0.195,0.560428
11,9.286,9.862,0.97525,0.166,0.561744
12,10.006,10.704,0.852194842407,0.146,0.594832
13,10.887,11.891,0.534601593625,0.422,0.53674
14,11.991,12.715,0.773812154696,0.189,0.56024
15,12.973,13.415,1.27261538462,0.249,0.562496
16,22.721,23.421,0.852445714286,0.194,0.596712
17,33.251,34.45,0.447813177648,0.369,0.536928
18,43.085,44.275,0.47094789916,0.846,0.560428
19,54.463,55.239,0.725592783505,0.202,0.56306
20,64.798,65.962,0.512962199313,0.2,0.597088
21,75.47,76.476,0.534099403579,0.232,0.537304
22,85.676,85.953,0.687523465704,0.16,0.190444
