ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.793,1.218,2.72666352941,0.149,1.158832
2,1.325,1.979,1.91650764526,0.327,1.253396
3,2.424,3.245,6.89463093788,0.195,5.660492
4,7.241,8.051,7.26910123457,0.161,5.887972
5,12.207,13.071,6.42616203704,0.176,5.552204
6,16.691,17.396,8.32293333333,0.152,5.867668
7,21.404,22.422,5.57573280943,0.173,5.676096
8,26.141,27.284,4.80674715661,0.206,5.494112
9,30.828,31.623,6.92454842767,0.159,5.505016
10,35.466,36.516,5.53543619048,0.188,5.812208
11,40.24,41.065,6.62375272727,0.186,5.464596
12,44.532,45.473,5.81041870351,0.172,5.467604
13,49.224,50.44,4.87362171053,0.228,5.926324
14,53.941,54.846,6.48755801105,0.206,5.87124
15,58.778,59.945,4.58111053985,0.151,5.346156
16,63.126,63.915,7.33771863118,0.223,5.78946
17,68.025,68.883,6.66392074592,0.217,5.717644
18,72.854,74.322,3.82236784741,0.145,5.611236
19,77.343,78.29,6.29015839493,0.177,5.95678
20,82.028,82.902,6.34489244851,0.138,5.545436
21,86.612,88.176,3.80916368286,0.371,5.957532
22,91.489,92.381,6.3304573991,0.15,5.646768
23,96.051,98.005,3.02358648925,0.181,5.908088
24,100.816,101.672,6.77371028037,0.165,5.798296
25,109.627,110.71,5.30861311173,0.229,5.749228
26,119.333,120.006,8.17841901932,0.171,5.504076
27,129.212,130.17,5.87588308977,0.199,5.629096
28,138.864,139.227,2.40930027548,0.157,0.874576
