ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,5.413,7.682,0.172091670339,1.033,0.390476
2,7.746,8.124,0.894740740741,0.365,0.338212
3,8.182,10.068,0.16925980912,1.874,0.319224
4,10.782,11.482,0.747971428571,0.55,0.52358
5,12.243,12.649,1.37573399015,0.197,0.558548
6,13.438,13.915,1.14691823899,0.44,0.54708
7,14.228,14.581,1.62649291785,0.324,0.574152
8,14.95,15.406,1.23230701754,0.212,0.561932
9,16.253,16.711,1.20024454148,0.174,0.549712
10,17.217,17.428,2.75495734597,0.153,0.581296
11,17.943,18.272,1.71257142857,0.279,0.563436
12,19.055,19.212,3.48578343949,0.125,0.547268
13,19.638,19.94,1.93291390728,0.178,0.58374
14,20.35,20.728,1.48808465608,0.356,0.562496
15,21.81,22.003,2.84337823834,0.141,0.548772
16,22.857,23.821,0.600273858921,0.876,0.578664
17,31.215,31.562,1.62210951009,0.189,0.562872
18,43.604,44.799,0.459066108787,0.889,0.548584
19,54.544,55.678,0.515425044092,0.654,0.584492
20,65.637,66.693,0.533556818182,0.785,0.563436
21,75.302,75.805,1.08838170974,0.324,0.547456
22,85.659,86.981,0.438003025719,0.874,0.57904
23,95.814,96.366,1.02003623188,0.284,0.56306
24,106.776,107.533,0.215318361955,0.626,0.162996
