ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,4.128,4.403,0.622109090909,0.018,0.17108
2,6.208,6.545,1.21558456973,0.028,0.409652
3,7.374,7.723,1.58749570201,0.237,0.554036
4,8.013,8.232,3.87589041096,0.108,0.84882
5,8.65,8.787,5.65509489051,0.023,0.774748
6,9.168,9.728,4.76277857143,0.012,2.667156
7,11.685,12.331,3.73759133127,0.063,2.414484
8,13.879,14.536,4.54576560122,0.018,2.986568
9,16.598,17.783,3.37368776371,0.011,3.99782
10,20.278,21.208,2.90045591398,0.014,2.697424
11,22.702,23.504,4.08302244389,0.062,3.274584
12,25.653,26.637,3.55041056911,0.014,3.493604
13,28.791,29.849,3.47018147448,0.015,3.671452
14,31.711,32.394,5.36667057101,0.012,3.665436
15,35.245,35.619,6.5166631016,0.096,2.437232
16,37.408,37.674,8.10166917293,0.031,2.155044
17,39.342,39.738,5.47763636364,0.19,2.169144
18,41.258,41.776,5.08108108108,0.018,2.632
19,43.431,44.36,3.50906350915,0.392,3.25992
20,46.348,46.905,6.23032675045,0.011,3.470292
21,49.458,50.15,5.16021965318,0.037,3.570872
22,52.359,53.284,3.86751567568,0.014,3.577452
23,55.167,56.02,4.30835169988,0.098,3.675024
24,58.415,59.094,5.11891605302,0.013,3.475744
25,61.424,62.284,4.33121395349,0.128,3.724844
26,64.41,65.306,3.31161160714,0.018,2.967204
27,66.983,67.93,3.66729039071,0.013,3.472924
28,70.205,71.02,4.09470920245,0.032,3.337188
29,73.231,73.836,6.24004628099,0.01,3.775228
30,76.548,77.454,4.02311699779,0.208,3.644944
31,80.169,80.996,4.33968561064,0.012,3.58892
32,83.363,84.134,4.1133229572,0.227,3.171372
33,85.763,86.928,3.20003433476,0.02,3.72804
34,88.292,89.011,5.04619193324,0.016,3.628212
35,91.725,92.604,3.85731513083,0.238,3.39058
36,95.961,96.793,4.38817307692,0.198,3.65096
37,99.475,100.385,4.13166153846,0.013,3.759812
38,102.707,104.201,2.51170013387,0.255,3.75248
39,106.244,107.284,3.15243461538,0.044,3.278532
40,108.901,110.921,1.90643168317,0.373,3.850992
41,113.02,114.231,2.72095458299,0.121,3.295076
42,115.64,116.649,2.55896134787,0.017,2.581992
43,118.121,119.31,3.30873675357,0.051,3.934088
44,121.901,122.581,4.06384117647,0.019,2.763412
45,124.285,125.262,3.80964585466,0.179,3.722024
46,127.433,127.87,5.5186819222,0.181,2.411664
47,129.95,130.406,4.10466666667,0.017,1.871728
48,131.838,133.593,1.83361595442,0.015,3.217996
49,134.773,135.633,2.55352093023,0.195,2.196028
50,136.986,137.565,3.10248704663,0.06,1.79634
51,138.553,139.289,3.2708423913,0.068,2.40734
52,139.69,140.41,3.48243888889,0.034,2.507356
53,141.716,142.831,2.42039461883,0.052,2.69874
54,144.142,145.665,2.21798030204,0.252,3.377984
55,149.126,149.902,4.30486082474,0.015,3.340572
56,154.29,154.541,7.10130677291,0.058,1.782428
