ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,4.495,4.892,2.69072040302,0.034,1.068216
2,8.708,9.08,2.90591397849,0.032,1.081
3,11.766,12.319,0.176575045208,0.254,0.097646
4,12.392,12.969,1.89335875217,0.075,1.092468
5,13.525,14.116,1.85200676819,0.053,1.094536
6,14.643,16.331,0.660004739336,0.364,1.114088
7,16.764,18.083,0.840940106141,0.238,1.1092
8,18.44,19.666,0.888629690049,0.233,1.08946
9,20.164,21.867,0.645580739871,0.248,1.099424
10,22.275,23.763,0.72660483871,0.458,1.081188
11,24.227,25.645,0.781963328632,0.232,1.108824
12,25.953,29.406,0.331844772661,0.349,1.14586
13,29.755,31.053,0.884671802773,0.233,1.148304
14,31.462,32.764,0.855674347158,0.252,1.114088
15,33.16,34.757,0.724100187852,0.199,1.156388
16,35.214,36.687,0.766294636796,0.339,1.128752
17,37.23,39.399,0.515808206547,0.43,1.118788
18,41.532,43.092,0.680294871795,0.169,1.06126
19,50.58,52.334,3.31143671608,0.035,5.80826
20,55.381,56.506,5.64651733333,0.044,6.352332
21,65.046,67.025,2.07645477514,0.043,4.109304
