ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.483,0.72,6.94410126582,0.115,1.645752
2,0.959,1.132,9.47606936416,0.082,1.63936
3,1.948,2.142,8.24971134021,0.066,1.600444
4,2.502,2.926,12.323754717,0.094,5.225272
5,6.543,6.968,13.7032094118,0.081,5.823864
6,11.213,11.546,16.059039039,0.096,5.34766
7,15.704,16.009,17.5209836066,0.053,5.3439
8,19.969,20.347,13.9617354497,0.092,5.277536
9,24.519,24.747,23.2798421053,0.058,5.307804
10,28.845,29.227,14.4277696335,0.144,5.511408
11,33.046,33.589,10.6928029466,0.235,5.806192
12,37.417,37.746,16.7531428571,0.067,5.511784
13,41.641,42.035,15.0838984772,0.127,5.943056
14,46.642,47.049,13.7674201474,0.097,5.60334
15,50.501,51.186,8.36421605839,0.489,5.729488
16,55.585,55.845,19.7906153846,0.082,5.14556
17,59.512,59.784,21.3974411765,0.104,5.820104
18,64.464,65.024,9.76995714286,0.249,5.471176
19,68.821,69.25,11.4732587413,0.131,4.922028
20,72.755,73.233,11.6308284519,0.215,5.559536
21,77.113,77.555,11.7159728507,0.229,5.17846
22,81.145,81.523,14.9688783069,0.066,5.658236
23,89.218,89.461,23.2640329218,0.094,5.65316
24,99.729,100.143,13.3788792271,0.112,5.538856
25,108.061,108.185,18.3072580645,0.06,2.2701
26,114.217,114.304,2.66009195402,0.079,0.231428
