ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,2.173,2.702,0.613754253308,0.056,0.324676
2,3.291,4.2,0.757790979098,0.059,0.688832
3,4.629,5.147,0.68382046332,0.054,0.354219
4,5.62,6.953,0.647774943736,0.07,0.863484
5,7.276,8.464,0.668127946128,0.066,0.793736
6,8.989,9.8,1.0218298397,0.06,0.828704
7,10.146,11.392,0.626314606742,0.061,0.780388
8,11.707,12.428,0.614811373093,0.062,0.443279
9,13.111,18.591,0.528424087591,0.296,2.895764
10,19.336,21.2,0.713169527897,0.049,1.329348
11,21.524,25.434,0.561115089514,0.068,2.19396
12,25.729,32.675,0.0273938957673,0.288,0.190278
13,32.718,33.445,0.781221458047,0.086,0.567948
14,33.863,34.325,0.889948051948,0.057,0.411156
15,34.889,35.277,1.22975257732,0.033,0.477144
16,35.907,36.29,1.34594255875,0.028,0.515496
17,36.675,37.344,0.720526158445,0.058,0.482032
18,37.683,38.068,1.23591688312,0.051,0.475828
19,38.751,39.005,1.91256692913,0.026,0.485792
20,39.461,39.781,1.4575875,0.044,0.466428
21,40.176,40.671,1.28523636364,0.045,0.636192
22,41.114,41.511,1.56698236776,0.045,0.622092
23,42.038,42.421,1.692,0.129,0.648036
24,42.971,43.417,1.44119282511,0.027,0.642772
25,43.897,44.366,1.36490405117,0.049,0.64014
26,44.817,45.446,1.06702702703,0.055,0.67116
27,45.854,46.957,0.501106074343,0.122,0.55272
28,47.239,47.663,1.02690566038,0.046,0.435408
29,48.265,50.742,0.92360597497,0.054,2.287772
30,51.064,53.697,0.843179642993,0.058,2.220092
31,54.075,56.934,0.889629940539,0.045,2.543452
32,57.315,60.234,1.16754504967,0.049,3.408064
33,60.55,62.762,1.20636166365,0.05,2.668472
34,63.242,67.145,0.962783499872,0.055,3.757744
35,67.523,70.308,1.31924021544,0.056,3.674084
36,70.982,75.213,0.892900023635,0.054,3.77786
37,75.295,78.666,0.878095520617,0.078,2.96006
38,78.778,82.66,0.955787738279,0.049,3.710368
39,82.76,84.984,1.08446582734,0.061,2.411852
40,85.076,87.752,1.04488938714,0.09,2.796124
41,87.977,90.775,0.996238741959,0.074,2.787476
42,90.947,94.16,1.02390662932,0.027,3.289812
43,94.28,96.459,1.1625975218,0.165,2.5333
44,96.577,98.779,1.17606721163,0.082,2.5897
45,98.983,102.389,0.95965002936,0.057,3.268568
46,102.481,103.134,0.730713629403,0.046,0.477156
