ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.278,1.568,1.38406896552,0.072,0.40138
2,1.608,1.795,3.43728342246,0.065,0.642772
3,1.886,2.107,2.21771945701,0.073,0.490116
4,2.28,2.515,1.852,0.214,0.43522
5,2.757,3.312,4.20036036036,0.134,2.3312
6,4.836,5.374,5.90033457249,0.045,3.17438
7,7.273,8.389,2.35218996416,0.172,2.625044
8,9.601,11.344,1.68595983936,0.114,2.938628
9,12.151,13.171,2.97021568627,0.115,3.02962
10,14.837,15.603,3.6424386423,0.05,2.790108
11,18.166,19.668,1.33602663116,0.261,2.006712
12,20.118,20.911,3.73818915511,0.352,2.964384
13,23.207,25.233,1.95154392892,0.397,3.953828
14,26.755,28.12,2.7217992674,0.384,3.715256
15,29.768,30.966,2.92043405676,0.117,3.49868
16,32.01,33.125,2.60502242152,0.281,2.9046
17,35.283,37.085,1.61761376249,0.242,2.91494
18,38.06,39.977,1.76310067814,0.506,3.379864
19,41.134,42.023,3.6214848144,0.336,3.2195
20,44.1,45.032,3.3507167382,0.194,3.122868
21,46.864,48.293,1.60990622813,0.309,2.300556
22,49.318,50.626,2.5259266055,0.187,3.303912
23,52.331,54.372,1.28108966193,0.349,2.614704
24,55.684,56.955,2.03338788356,0.304,2.584436
25,58.188,58.932,3.97175268817,0.393,2.954984
26,60.747,61.856,2.58944995491,0.104,2.8717
27,63.344,66.191,1.31679241307,0.373,3.748908
28,67.178,68.998,2.08297802198,0.174,3.79102
29,70.633,72.231,1.75847058824,0.131,2.810036
30,73.789,76.243,1.61692257539,0.332,3.967928
31,77.572,79.635,1.41332622395,0.204,2.915692
32,80.469,81.762,2.839483372,0.478,3.671452
33,84.195,86.654,1.35300366002,0.512,3.327036
34,87.831,88.921,2.49229357798,0.377,2.7166
35,90.716,92.815,1.86961029061,0.53,3.924312
36,94.741,96.403,1.91393501805,0.332,3.18096
37,97.946,100.301,1.18707430998,1.075,2.79556
38,101.51,103.033,1.92579645437,0.477,2.932988
39,104.585,106.59,1.52800399002,0.228,3.063648
40,107.714,109.797,1.26049351896,0.382,2.625608
41,110.803,112.55,1.43469719519,0.513,2.506416
42,113.807,115.525,1.68587194412,0.366,2.896328
43,116.82,118.753,1.61098396275,0.383,3.114032
44,119.968,122.201,1.47428034035,0.538,3.292068
45,123.939,125.73,1.60844444444,0.262,2.880724
46,126.792,129.429,1.40718392112,0.389,3.710744
47,130.313,132.326,1.82433780427,0.46,3.672392
48,134.546,136.904,1.57344359627,0.381,3.71018
49,137.701,139.107,2.39238691323,0.408,3.363696
50,140.779,143.447,1.35729235382,0.429,3.621256
51,145.157,147.93,1.22020338983,0.364,3.383624
52,148.66,151.555,1.30320690846,0.724,3.772784
53,153.009,154.712,2.02351145038,0.421,3.44604
