ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,4.088,9.025,0.272156370265,0.292,1.343636
2,10.189,13.934,0.362144726302,0.304,1.356232
3,13.988,16.885,0.428292026234,0.369,1.240762
4,17.4,26.159,0.207832400959,0.471,1.820404
5,26.401,29.91,0.316350242234,0.411,1.110073
6,30.028,33.017,0.431726998996,0.215,1.290432
7,33.286,36.442,0.405010139417,0.284,1.278212
8,36.7,38.789,0.620337003351,0.278,1.295884
9,39.228,43.212,0.340325301205,0.177,1.355856
10,43.537,45.324,0.146041969782,0.333,0.260977
11,45.451,50.574,0.363779816514,0.305,1.863644
12,50.981,56.319,0.351381790933,0.183,1.875676
13,57.852,70.437,0.279572506953,0.023,3.51842
14,70.771,74.286,0.19799772404,0.226,0.695962
15,74.409,78.115,0.516416621695,0.398,1.91384
16,78.452,84.888,0.286907395898,0.277,1.846536
17,85.298,96.863,0.163567315175,0.651,1.891656
18,97.14,102.542,0.343320992225,0.348,1.85462
19,102.798,106.947,0.362001928175,0.291,1.501946
20,107.572,116.292,0.292081077982,0.171,2.546947
