ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.465,0.509,8.10536363636,0.03,0.356636
2,0.597,0.668,6.33904225352,0.055,0.450072
3,0.822,0.878,10.2225,0.031,0.57246
4,1.223,1.253,20.6236,0.008,0.618708
5,1.754,1.798,14.3050909091,0.015,0.629424
6,2.271,2.503,13.8536551724,0.048,3.214048
7,5.869,6.025,17.7443076923,0.016,2.768112
8,8.399,8.548,17.2266040268,0.012,2.566764
9,10.71,10.896,15.1592688172,0.022,2.819624
10,13.281,13.48,17.6757788945,0.015,3.51748
11,16.094,16.25,19.2989230769,0.016,3.010632
12,18.792,18.995,16.6893990148,0.02,3.387948
13,21.686,21.873,16.2604919786,0.0,3.040712
14,24.529,24.885,10.3273258427,0.089,3.676528
15,28.079,28.33,11.611059761,0.022,2.914376
16,30.536,30.976,7.89899090909,0.024,3.475556
17,33.651,33.949,10.9355436242,0.037,3.258792
18,36.635,36.87,13.5008,0.032,3.172688
19,39.616,39.993,6.90962334218,0.031,2.604928
20,42.291,42.679,7.81992783505,0.035,3.034132
21,45.13,45.808,5.34579941003,0.078,3.624452
22,48.024,48.495,6.17326539278,0.112,2.907608
23,50.919,51.216,11.3515286195,0.014,3.371404
24,53.728,54.025,9.18857912458,0.049,2.729008
25,56.568,56.952,9.10673958333,0.041,3.496988
26,59.795,60.316,6.52226487524,0.06,3.3981
27,62.834,63.094,12.7160307692,0.048,3.306168
28,65.88,66.103,11.8153363229,0.054,2.63482
29,68.44,68.66,12.0610545455,0.025,2.653432
30,71.397,71.748,9.54193732194,0.013,3.34922
31,74.338,74.51,16.9046976744,0.01,2.907608
32,77.156,77.382,16.6255221239,0.015,3.757368
33,80.575,80.841,11.5330225564,0.015,3.067784
34,83.413,83.688,13.3985890909,0.012,3.684612
35,86.724,86.893,14.9610177515,0.024,2.528412
36,89.234,89.393,16.3701886792,0.017,2.60286
37,91.576,91.812,14.9308644068,0.015,3.523684
38,94.546,94.795,11.1946827309,0.021,2.787476
39,97.399,97.79,8.57443478261,0.023,3.352604
40,100.236,100.444,11.9072692308,0.008,2.476712
41,102.521,102.574,16.8029433962,0.019,0.890556
