ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.33,0.535,6.11045853659,0.023,1.252644
2,0.703,1.033,3.8596969697,0.087,1.2737
3,1.53,1.793,0.986045627376,0.203,0.25933
4,1.975,3.545,4.67437452229,0.053,7.338768
5,7.949,9.056,6.42239927733,0.05,7.109596
6,13.699,14.977,5.6010172144,0.165,7.1581
7,19.333,20.22,8.26352198422,0.052,7.329744
8,25.05,26.017,7.49317063082,0.055,7.245896
9,30.826,31.754,7.49589224138,0.028,6.956188
10,36.347,37.561,6.14499835255,0.042,7.460028
11,42.078,43.065,7.20552380952,0.08,7.111852
12,47.93,49.2,5.59795905512,0.045,7.109408
13,53.595,54.623,7.07121400778,0.038,7.269208
14,59.429,60.402,7.40658170606,0.045,7.206604
15,65.199,66.32,6.25011953613,0.03,7.006384
16,70.934,72.083,6.15655004352,0.043,7.073876
17,76.606,77.818,6.05322772277,0.055,7.336512
18,82.169,83.322,5.9890962706,0.068,6.905428
19,87.778,88.826,7.10776335878,0.025,7.448936
20,93.676,94.75,6.51995903166,0.108,7.002436
21,99.278,100.431,6.11627753686,0.077,7.052068
