ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,2.11,4.25,0.536063551402,1.94,1.147176
2,4.41,5.47,1.0547509434,0.9,1.118036
3,7.2,9.08,3.1164,1.29,5.858832
4,12.95,14.54,3.54539622642,0.97,5.63718
5,18.458,20.588,2.68681126761,1.205,5.722908
6,24.162,26.092,2.97673160622,1.23,5.745092
7,29.674,30.774,5.35389818182,0.54,5.889288
8,34.964,36.184,4.4794852459,0.65,5.464972
9,40.017,42.964,1.9498540889,2.28,5.74622
10,46.752,49.159,2.4507170752,1.827,5.898876
11,53.102,56.422,1.7098373494,2.72,5.67666
12,60.292,62.114,3.01904061471,1.075,5.500692
13,65.814,67.704,2.94911322751,1.33,5.573824
14,71.347,73.037,3.36130650888,1.17,5.680608
15,77.147,79.729,2.25498063517,2.062,5.82236
16,83.749,86.532,2.16777578153,2.156,6.03292
17,90.544,93.344,2.05954,2.32,5.766712
18,97.282,98.832,3.51814709677,0.952,5.453128
19,102.432,104.722,2.35812751092,1.79,5.400112
20,108.562,110.782,2.13676396396,1.77,4.743616
21,114.492,117.762,1.56028501529,2.76,5.102132
22,121.612,124.182,2.10421011673,2.13,5.40782
23,128.142,129.752,2.79909813665,1.13,4.506548
24,133.039,134.555,3.56455936675,0.944,5.403872
25,138.465,140.451,2.8236918429,1.526,5.607852
26,144.466,145.856,3.72388776978,0.91,5.176204
27,149.491,151.399,2.70954507338,1.408,5.169812
28,155.079,157.534,2.20270142566,1.935,5.407632
29,162.484,165.504,1.91112582781,2.5,5.7716
30,172.734,175.544,1.78031316726,2.387,5.00268
31,180.734,181.274,0.931992592593,0.45,0.503276
