ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.232,1.654,1.23001895735,0.047,0.519068
2,1.704,2.134,1.38988837209,0.02,0.597652
3,2.274,2.744,1.2356,0.07,0.580732
4,2.904,3.164,2.25903846154,0.04,0.58735
5,3.294,5.844,1.33583215686,0.14,3.406372
6,6.514,8.844,1.07345579399,0.14,2.501152
7,9.014,11.854,0.705728169014,1.09,2.004268
8,12.174,13.895,1.91495642069,0.24,3.29564
9,14.975,17.585,1.41619463602,0.27,3.696268
10,18.515,20.435,1.50272708333,0.23,2.885236
11,21.245,23.955,1.32411660517,0.29,3.588356
12,24.775,25.605,2.18986024096,0.04,1.817584
13,26.375,27.495,1.38582857143,0.03,1.552128
14,27.725,29.595,1.50852406417,0.06,2.82094
15,30.075,31.435,2.69655588235,0.04,3.667316
16,32.905,33.915,3.46515643564,0.05,3.499808
17,35.465,37.425,2.00431020408,0.03,3.928448
18,38.265,39.445,2.79498644068,0.12,3.298084
19,40.695,41.895,2.78913666667,0.05,3.346964
20,43.505,45.315,2.05397790055,0.03,3.7177
21,46.566,48.286,2.07761860465,0.06,3.573504
22,49.226,50.876,1.97058181818,0.07,3.25146
23,51.796,52.866,2.64798878505,0.02,2.833348
24,54.216,55.316,2.81641090909,0.02,3.098052
25,56.366,57.256,2.60855280899,0.03,2.321612
26,58.176,59.566,2.66486618705,0.02,3.704164
27,61.556,62.846,2.4384620155,0.07,3.145616
28,63.946,65.046,2.39648727273,0.18,2.636136
