ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.23,3.323,0.84586526517,0.094,1.770396
2,3.572,4.481,1.46987458746,0.11,1.336116
3,4.821,5.66,1.60416209774,0.1,1.345892
4,5.869,6.828,1.41401876955,0.08,1.356044
5,7.038,8.037,1.35965965966,0.12,1.3583
6,8.346,9.385,1.2776400385,0.11,1.327468
7,9.545,10.464,1.44201523395,0.1,1.325212
8,10.574,11.562,1.30229959514,0.129,1.286672
9,11.872,13.27,0.964071530758,0.12,1.347772
10,13.34,14.658,1.02786646434,0.1,1.354728
11,14.728,16.047,1.00299924185,0.18,1.322956
12,16.137,17.235,1.22816393443,0.099,1.348524
13,17.395,18.574,1.13294317218,0.15,1.33574
14,18.663,19.842,1.16850212044,0.25,1.377664
15,20.341,21.57,1.06390561432,0.22,1.30754
16,22.189,27.203,1.41468687675,0.13,7.09324
17,30.898,36.391,1.31271436374,0.18,7.21074
18,41.235,45.899,1.54362349914,0.22,7.19946
19,51.303,56.965,1.28890568704,0.089,7.297784
20,61.563,66.071,1.57035048802,0.11,7.07914
