ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.694,1.547,0.344923798359,0.246,0.29422
2,1.599,2.573,0.6738275154,0.165,0.656308
3,2.622,4.135,0.412282881692,0.512,0.623784
4,4.197,4.36,4.01143558282,0.11,0.653864
5,4.762,5.683,0.408780673181,0.216,0.376487
6,5.924,9.277,1.00178824933,0.231,3.358996
7,9.771,10.914,0.490769903762,0.262,0.56095
8,11.079,12.878,1.3236286826,0.201,2.381208
9,13.722,14.967,1.47123212851,0.281,1.831684
10,15.734,21.089,0.0713661998133,0.229,0.382166
11,21.355,24.31,0.301308967851,0.17,0.890368
12,24.728,26.632,0.436922268908,0.47,0.8319
13,27.067,28.031,0.831373443983,0.266,0.801444
14,28.171,29.432,0.618864393339,0.318,0.780388
15,29.639,31.008,0.49780861943,0.282,0.6815
16,31.147,32.624,0.586147596479,0.216,0.86574
17,32.843,34.185,0.70380923994,0.303,0.944512
18,34.392,36.22,0.102150437637,0.534,0.186731
19,36.228,41.684,0.639117302053,0.281,3.487024
20,42.686,44.679,1.15488409433,0.301,2.301684
21,45.422,47.988,0.959488698363,0.283,2.462048
22,48.821,51.08,0.931927401505,0.368,2.105224
23,51.402,52.639,1.94307194826,0.286,2.40358
24,53.621,56.146,0.730556831683,0.205,1.844656
25,56.435,58.463,1.51095266272,0.299,3.064212
26,60.02,62.546,1.13477276326,0.354,2.866436
27,63.044,65.648,1.17016282642,0.529,3.047104
28,66.485,68.365,0.9948,0.228,1.870224
29,68.711,69.87,1.645608283,0.213,1.90726
30,70.71,73.39,1.51704776119,0.316,4.065688
31,75.241,77.402,1.04944192503,0.366,2.267844
32,77.829,80.595,0.636657989877,0.386,1.760996
33,80.74,81.107,0.14510626703,0.18,0.053254
