SessionID, CDN ID, ISP ID, City ID, Day, Hour 
2186,1,30,67244,68,20
2187,1,30,67244,41,22
2188,1,30,67244,4,19
2189,1,30,67244,26,20
2190,1,30,67244,74,21
2191,1,30,67244,83,19
2192,1,30,67244,20,20
2193,1,30,67244,64,18
2194,1,30,67244,70,18
2195,1,30,67244,74,18
2196,1,30,67244,62,20
2197,1,30,67244,64,18
2198,1,30,67244,68,18
2199,1,30,67244,68,19
2200,1,30,67244,67,18
2201,1,30,67244,61,21
2202,1,30,67244,70,21
2203,1,30,67244,63,18
2204,1,30,67244,81,19
2205,1,30,67244,74,18
2206,1,30,67244,77,18
2207,1,30,67244,75,18
2208,1,30,67244,68,19
2209,1,30,67244,77,18
2210,1,30,67244,77,18
2211,1,30,67244,62,21
2212,1,30,67244,76,18
2213,1,30,67244,82,18
2214,1,30,67244,77,18
2215,1,30,67244,76,18
2216,1,30,67244,82,18
2217,1,30,67244,62,20
2218,1,30,67244,61,20
2219,1,30,67244,82,19
2220,1,30,67244,40,23
2221,1,30,67244,19,22
2222,1,30,67244,8,20
2223,1,30,67244,43,19
2224,1,30,67244,19,22
2225,1,30,67244,53,19
2226,1,30,67244,62,21
2227,1,30,67244,36,22
2228,1,30,67244,8,20
2229,1,30,67244,74,21
2230,1,30,67244,6,20
2231,1,30,67244,4,19
2232,1,30,67244,29,22
2233,1,30,67244,21,22
2234,1,30,67244,19,19
2235,1,30,67244,22,21
2236,1,30,67244,63,22
2237,1,30,67244,26,21
2238,1,30,67244,26,19
2239,1,30,67244,25,18
2240,1,30,67244,53,19
2241,1,30,67244,4,19
2242,1,30,67244,74,20
2243,1,30,67244,68,21
2244,1,30,67244,76,20
2245,1,30,67244,11,19
2246,1,30,67244,8,21
2247,1,30,67244,32,19
2248,1,30,67244,70,22
2249,1,30,67244,42,19
2250,1,30,67244,69,22
2251,1,30,67244,90,19
2252,1,30,67244,21,19
2253,1,30,67244,61,18
2254,1,30,67244,19,18
2255,1,30,67244,53,18
2256,1,30,67244,28,21
2257,1,30,67244,83,21
2258,1,30,67244,41,21
2259,1,30,67244,14,22
2260,1,30,67244,7,21
2261,1,30,67244,8,20
2262,1,30,67244,43,21
2263,1,30,67244,90,21
2264,1,30,67244,14,18
2265,1,30,67244,90,20
2266,1,30,67244,82,19
2267,1,30,67244,88,18
2268,1,30,67244,11,19
2269,1,30,67244,89,18
2270,1,30,67244,89,19
2271,1,30,67244,82,18
2272,1,30,67244,53,18
2273,1,30,67244,63,20
2274,1,30,67244,21,21
2275,1,0,26679,74,15
2276,1,0,26679,26,14
2277,1,0,26679,68,12
2278,1,0,26679,15,12
2279,1,0,26679,64,13
2280,1,0,26679,35,15
2281,1,0,26679,34,12
2282,1,0,26679,41,12
2283,1,0,26679,21,15
2284,1,0,26679,41,12
2285,1,0,26679,81,14
2286,1,0,26679,13,14
2287,1,0,26679,71,12
2288,1,0,26679,78,14
2289,1,0,26679,84,14
2290,1,0,26679,27,15
2291,1,0,26679,27,15
2292,1,0,26679,84,12
2293,1,0,26679,35,15
2294,1,0,26679,22,13
2295,1,0,26679,77,15
2296,1,0,26679,82,15
2297,1,0,26679,13,12
2298,1,0,26679,22,12
2299,1,0,26679,83,14
2300,1,0,26679,29,12
2301,1,0,26679,70,14
2302,1,0,26679,8,14
2303,1,0,26679,76,12
2304,1,0,26679,36,14
2305,1,0,26679,26,14
2306,1,0,26679,13,12
2307,1,0,26679,13,12
2308,1,0,26679,82,12
2309,1,0,26679,27,14
2310,1,0,26679,67,15
2311,1,0,26679,76,12
2312,1,0,26679,11,14
2313,1,0,26679,75,12
2314,1,0,26679,43,13
2315,1,0,26679,84,12
2316,1,0,26679,70,15
2317,1,0,26679,84,13
2318,1,0,26679,29,13
2319,1,0,26679,27,12
2320,1,0,26679,74,12
2321,1,0,26679,36,12
2322,1,0,26679,63,15
2323,1,0,26679,83,12
2324,1,0,26679,42,12
2325,1,0,26679,40,14
2326,1,0,26679,63,14
2327,1,0,26679,63,15
2328,1,0,26679,15,13
2329,1,0,26679,40,14
2330,1,0,26679,76,12
2331,1,0,26679,78,12
2332,1,0,26679,63,14
2333,1,0,26679,21,16
2334,1,0,26679,76,12
2335,1,0,26679,81,15
2336,1,0,26679,68,14
2337,1,0,26679,76,12
2338,1,0,26679,22,13
2339,1,0,26679,70,14
2340,1,0,26679,77,15
2341,1,0,26679,84,14
2342,1,0,26679,36,13
2343,1,0,26679,81,14
2344,1,0,26679,64,14
2345,1,0,26679,28,15
2346,1,0,26679,63,14
2347,1,0,26679,28,12
2348,1,0,26679,35,14
2349,1,0,26679,35,14
2350,1,0,26679,43,12
2351,1,0,26679,84,14
2352,1,0,26679,19,13
2353,1,0,26679,21,12
2354,1,0,26679,21,12
2355,1,0,26679,74,14
2356,1,0,26679,82,13
2357,1,0,26679,29,12
2358,1,0,26679,71,14
2359,1,0,26679,84,14
2360,1,0,26679,35,13
2361,1,0,26679,84,13
2362,1,0,26679,6,12
2363,1,0,26679,27,14
2364,1,0,26679,11,15
2365,1,0,26679,11,15
2366,1,0,26679,64,13
2367,1,0,26679,22,14
2368,1,0,26679,22,13
2369,1,0,26679,82,15
2370,1,0,26679,27,16
2371,1,0,26679,71,15
2372,1,0,26679,71,15
2373,1,0,26679,78,14
2374,1,0,26679,26,15
2375,1,0,26679,40,13
2376,1,0,26679,43,15
2377,1,0,26679,22,15
2378,1,0,26679,71,15
2379,1,0,26679,15,15
2380,1,0,26679,53,12
2381,1,0,26679,39,12
2382,1,0,26679,74,15
2383,1,0,26679,74,15
2384,1,0,26679,84,14
2385,1,0,26679,15,15
2386,1,0,26679,19,13
2387,1,0,26679,61,14
2388,1,0,26679,61,14
2389,1,0,26679,61,14
2390,1,0,26679,76,12
2391,1,0,26679,8,12
2392,1,0,26679,71,14
2393,1,0,26679,71,14
2394,1,0,26679,63,14
2395,1,0,26679,64,12
2396,1,16,13260,41,18
2397,1,16,13260,68,19
2398,1,16,13260,90,18
2399,1,16,13260,22,20
2400,1,16,13260,22,21
2401,1,16,13260,27,19
2402,1,16,13260,41,18
2403,1,16,13260,42,19
2404,1,16,13260,42,19
2405,1,16,13260,25,18
2406,1,16,13260,25,18
2407,1,16,13260,33,20
2408,1,16,13260,35,19
2409,1,16,13260,28,20
2410,1,16,13260,28,20
2411,1,16,13260,42,19
2412,1,16,13260,89,20
2413,1,16,13260,70,21
2414,1,16,13260,26,18
2415,1,16,13260,33,19
2416,1,16,13260,21,19
2417,1,16,13260,26,19
2418,1,16,13260,74,19
2419,1,16,13260,74,20
2420,1,16,13260,33,18
2421,1,16,13260,91,20
2422,1,16,13260,91,19
2423,1,16,13260,91,18
2424,1,16,13260,21,18
2425,1,16,13260,71,21
2426,1,16,13260,82,20
2427,1,16,13260,61,21
2428,1,16,13260,62,19
2429,1,16,13260,61,18
2430,1,16,13260,61,18
2431,1,16,13260,29,18
2432,1,16,13260,84,21
2433,1,16,13260,78,18
2434,1,16,13260,68,18
2435,1,16,13260,25,18
2436,1,16,13260,67,18
2437,1,16,13260,84,20
2438,1,16,13260,69,19
2439,1,16,13260,34,18
2440,1,16,13260,77,19
2441,1,16,13260,89,18
2442,1,16,13260,41,20
2443,1,16,13260,21,19
2444,1,16,13260,81,18
2445,1,16,13260,71,20
2446,1,16,13260,33,19
2447,1,16,13260,75,18
2448,1,16,13260,68,18
2449,1,16,13260,61,19
2450,1,16,13260,41,19
2451,1,16,13260,69,18
2452,1,16,13260,29,18
2453,1,16,13260,29,18
2454,1,16,13260,40,18
2455,1,16,13260,75,20
2456,1,16,13260,32,21
2457,1,16,13260,27,19
2458,1,16,13260,84,18
2459,1,16,13260,84,18
2460,1,16,13260,25,21
2461,1,16,13260,90,18
2462,1,16,13260,78,19
2463,1,16,13260,26,18
2464,1,16,13260,28,18
2465,1,16,13260,67,19
2466,1,16,13260,21,19
2467,1,16,13260,84,20
2468,1,16,13260,62,18
2469,1,16,13260,41,18
2470,1,16,13260,41,18
2471,1,16,13260,62,20
2472,1,16,13260,77,18
2473,1,16,13260,64,18
2474,1,16,13260,29,19
2475,1,16,13260,26,19
2476,1,16,13260,41,20
2477,1,16,13260,27,19
2478,1,16,13260,33,18
2479,1,16,13260,33,18
2480,1,16,13260,77,19
2481,1,16,13260,21,19
2482,1,16,13260,75,18
2483,1,16,13260,61,18
2484,1,16,13260,29,18
2485,1,16,13260,62,19
2486,1,16,13260,62,19
2487,1,16,13260,62,21
2488,1,16,13260,67,18
2489,1,16,13260,27,18
2490,1,16,13260,78,18
2491,1,16,13260,78,18
2492,1,16,13260,64,18
2493,1,16,13260,89,19
2494,1,16,13260,22,19
2495,1,16,13260,22,19
2496,1,16,13260,22,20
2497,1,16,13260,32,19
2498,1,16,13260,25,18
2499,1,16,13260,28,19
2500,1,16,13260,42,19
2501,1,16,13260,70,21
2502,1,16,13260,41,18
2503,1,16,13260,35,19
2504,1,16,13260,27,19
2505,1,16,13260,78,18
2506,1,16,13260,76,18
2507,1,16,13260,82,18
2508,1,16,13260,67,18
2509,1,16,13260,70,21
2510,1,16,13260,22,18
2511,1,16,13260,25,19
2512,1,16,13260,62,18
2513,1,16,13260,70,18
2514,1,16,13260,28,19
2515,1,16,13260,64,19
2516,1,16,13260,27,18
2517,1,16,13260,63,19
2518,1,16,13260,91,18
2519,1,16,13260,34,20
2520,1,16,13260,82,20
2521,1,16,13260,75,20
2522,1,16,13260,53,21
2523,1,16,13260,68,21
2524,1,16,13260,77,18
2525,1,16,13260,28,19
2526,1,16,13260,33,18
2527,1,16,13260,26,19
2528,1,16,13260,77,20
2529,1,16,13260,90,18
2530,1,16,13260,90,18
2531,1,16,13260,53,19
2532,1,16,13260,70,21
2533,1,16,13260,32,18
2534,1,16,13260,70,20
2535,1,16,13260,27,18
2536,1,16,13260,81,18
2537,1,16,13260,90,18
2538,1,16,13260,90,18
2539,1,16,13260,70,20
2540,1,16,13260,81,18
2541,1,16,13260,34,18
2542,1,16,13260,91,18
2543,1,16,13260,69,19
2544,1,16,13260,81,18
2545,1,16,13260,71,21
2546,1,16,13260,68,18
2547,1,16,13260,68,18
2548,1,16,13260,89,19
2549,1,0,52867,64,12
2550,1,0,52867,53,13
2551,1,0,52867,53,14
2552,1,0,52867,70,15
2553,1,0,52867,74,15
2554,1,0,52867,84,15
2555,1,0,52867,83,12
2556,1,0,52867,77,15
2557,1,0,52867,81,15
2558,1,0,52867,91,14
2559,1,0,52867,76,12
2560,1,0,52867,78,12
2561,1,0,52867,76,16
2562,1,0,52867,84,12
2563,1,0,52867,67,14
2564,1,0,52867,78,12
2565,1,0,52867,82,14
2566,1,0,52867,77,13
2567,1,0,52867,71,14
2568,1,0,52867,69,15
2569,1,0,52867,82,12
2570,1,0,52867,84,12
2571,1,0,52867,68,12
2572,1,0,52867,74,14
2573,1,0,52867,76,13
2574,1,0,52867,84,13
2575,1,0,52867,76,12
2576,1,0,52867,69,15
2577,1,0,52867,82,15
2578,1,0,52867,84,15
2579,1,0,52867,76,12
2580,1,0,52867,81,13
2581,1,0,52867,83,14
2582,1,0,52867,83,13
2583,1,0,52867,77,15
2584,1,0,52867,84,12
2585,1,0,52867,67,14
2586,1,0,52867,69,12
2587,1,0,52867,77,13
2588,1,0,52867,77,12
2589,1,0,52867,83,14
2590,1,0,52867,84,12
2591,1,0,52867,76,15
2592,1,0,52867,83,15
2593,1,0,52867,83,15
2594,1,0,52867,63,13
2595,1,0,52867,76,12
2596,1,0,52867,82,14
2597,1,0,52867,64,15
2598,1,0,52867,70,14
2599,1,0,52867,61,13
2600,1,0,52867,74,12
2601,1,0,52867,81,14
2602,1,0,52867,67,12
2603,1,0,52867,69,14
2604,1,0,52867,82,14
2605,1,0,52867,68,14
2606,1,0,52867,77,12
2607,1,0,52867,69,15
2608,1,0,52867,71,15
2609,1,0,52867,77,12
2610,1,0,52867,77,12
2611,1,0,52867,64,14
2612,1,0,52867,63,14
2613,1,0,52867,83,16
2614,1,0,52867,82,13
2615,1,0,52867,76,15
2616,1,0,52867,74,12
2617,1,0,52867,76,15
2618,1,0,52867,68,12
2619,1,0,52867,82,15
2620,1,0,52867,83,13
2621,1,0,52867,83,12
2622,1,0,52867,82,14
2623,1,0,52867,81,15
2624,1,0,52867,81,15
2625,1,0,52867,61,16
2626,1,0,52867,76,15
2627,1,0,52867,76,15
2628,1,0,52867,82,17
2629,1,0,52867,82,12
2630,1,0,52867,78,12
2631,1,0,52867,78,13
2632,1,0,52867,74,15
2633,1,0,52867,84,14
2634,1,0,52867,84,14
2635,1,0,52867,71,14
2636,1,0,52867,83,14
2637,1,0,52867,70,15
2638,1,0,52867,78,12
2639,1,0,52867,63,15
2640,1,0,52867,75,12
2641,1,0,52867,74,15
2642,1,0,52867,76,12
2643,1,0,52867,76,13
2644,1,0,52867,62,13
2645,1,0,52867,83,12
2646,1,0,52867,75,14
2647,1,0,52867,75,14
2648,1,0,52867,84,13
2649,1,0,52867,77,12
2650,1,0,52867,77,12
2651,1,0,52867,67,15
2652,1,0,52867,70,14
2653,1,0,52867,81,15
2654,1,0,52867,83,12
2655,1,0,52867,53,14
2656,1,0,52867,53,14
2657,1,0,52867,74,13
2658,1,0,52867,53,12
2659,1,0,52867,70,14
2660,1,0,52867,63,12
2661,1,0,52867,67,12
2662,1,0,52867,78,15
2663,1,0,52867,76,15
2664,1,0,52867,78,15
2665,1,0,52867,75,13
2666,1,0,52867,78,15
2667,1,0,52867,70,15
2668,1,0,52867,78,12
2669,1,0,52867,82,15
2670,1,0,52867,70,14
2671,1,0,52867,63,13
2672,1,0,52867,78,12
2673,1,0,52867,89,12
2674,1,0,52867,81,14
2675,1,0,52867,74,14
2676,1,0,52867,82,12
2677,1,0,52867,77,15
2678,1,0,52867,77,16
2679,1,0,52867,77,16
2680,1,0,52867,75,12
2681,1,0,52867,70,17
2682,1,0,52867,70,12
2683,1,0,52867,83,14
2684,1,0,52867,70,16
2685,1,0,52867,78,15
2686,1,0,52867,63,13
2687,1,0,52867,74,15
2688,1,0,52867,71,12
2689,1,0,52867,33,15
2690,1,0,52867,84,12
2691,1,0,52867,69,14
2692,1,0,52867,70,12
2693,1,0,52867,33,16
2694,1,0,52867,81,14
2695,1,0,52867,68,12
2696,1,0,52867,81,12
2697,1,0,52867,82,13
2698,1,0,52867,84,13
2699,1,0,52867,53,15
2700,1,0,52867,71,12
2701,1,0,52867,83,12
2702,1,0,52867,84,12
2703,1,0,52867,70,14
2704,1,0,52867,81,14
2705,1,0,52867,81,14
2706,1,0,52867,78,14
2707,1,0,52867,77,12
2708,1,0,52867,84,12
2709,1,0,52867,70,14
2710,1,0,52867,82,14
2711,1,0,52867,78,15
2712,1,0,52867,68,12
2713,1,0,52867,76,12
2714,1,0,52867,76,12
2715,1,0,88570,21,13
2716,1,0,88570,89,13
2717,1,0,88570,69,17
2718,1,0,88570,34,13
2719,1,0,88570,71,13
2720,1,0,88570,64,14
2721,1,0,88570,64,16
2722,1,0,88570,64,12
2723,1,0,88570,61,14
2724,1,0,88570,36,15
2725,1,0,88570,36,16
2726,1,0,88570,37,12
2727,1,0,88570,53,15
2728,1,0,88570,61,14
2729,1,0,88570,68,12
2730,1,0,88570,77,14
2731,1,0,88570,88,15
2732,1,0,88570,39,14
2733,1,0,88570,82,14
2734,1,0,88570,64,16
2735,1,0,88570,64,16
2736,1,0,88570,28,12
2737,1,0,88570,41,12
2738,1,0,88570,15,17
2739,1,0,88570,81,14
2740,1,0,88570,22,14
2741,1,0,88570,12,16
2742,1,0,88570,28,13
2743,1,0,88570,20,13
2744,1,0,88570,32,12
2745,1,0,88570,78,16
2746,1,0,88570,70,14
2747,1,0,88570,76,17
2748,1,0,88570,82,17
2749,1,0,88570,79,12
2750,1,0,88570,79,16
2751,1,0,88570,24,16
2752,1,0,88570,30,17
2753,1,0,88570,70,15
2754,1,0,88570,84,16
2755,1,0,88570,14,17
2756,1,0,88570,74,17
2757,1,0,88570,11,15
2758,1,0,88570,28,17
2759,1,0,88570,77,16
2760,1,0,88570,76,17
2761,1,0,88570,89,13
2762,1,0,88570,91,16
2763,1,0,88570,91,16
2764,1,0,88570,91,16
2765,1,0,88570,91,17
2766,1,0,88570,72,17
2767,1,0,88570,12,12
2768,1,0,88570,68,17
2769,1,0,88570,62,13
2770,1,0,88570,85,15
2771,1,0,88570,2,12
2772,1,0,88570,90,15
2773,1,0,88570,28,15
2774,1,0,88570,67,17
2775,1,0,88570,76,14
2776,1,0,88570,84,13
2777,1,0,88570,76,14
2778,1,0,88570,6,15
2779,1,0,88570,6,13
2780,1,0,88570,7,12
2781,1,0,88570,83,14
2782,1,0,88570,35,15
2783,1,0,88570,9,15
2784,1,0,88570,62,13
2785,1,0,88570,71,13
2786,1,0,88570,76,12
2787,1,0,88570,61,13
2788,1,0,88570,41,16
2789,1,0,88570,88,12
2790,1,0,88570,6,16
2791,1,0,88570,61,12
2792,1,0,88570,71,15
2793,1,0,88570,76,17
2794,1,0,88570,71,13
2795,1,0,88570,82,13
2796,1,0,88570,88,12
2797,1,0,88570,42,17
2798,1,0,88570,6,13
2799,1,0,88570,32,12
2800,1,0,88570,35,13
2801,1,0,88570,27,17
2802,1,0,88570,39,16
2803,1,0,88570,30,12
2804,1,0,88570,29,16
2805,1,0,88570,35,12
2806,1,0,88570,9,16
2807,1,0,88570,35,13
2808,1,0,88570,14,13
2809,1,0,88570,19,14
2810,1,0,88570,71,14
2811,1,0,88570,13,15
2812,1,0,88570,67,17
2813,1,0,88570,83,16
2814,1,0,88570,90,17
2815,1,0,88570,81,13
2816,1,0,88570,81,15
2817,1,0,88570,20,17
2818,1,0,88570,64,12
2819,1,0,88570,12,15
2820,1,0,88570,5,14
2821,1,0,88570,35,13
2822,1,0,88570,13,15
2823,1,0,88570,69,16
2824,1,0,88570,69,14
2825,1,0,88570,20,14
2826,1,0,88570,19,13
2827,1,0,88570,61,14
2828,1,0,88570,64,14
2829,1,0,88570,83,12
2830,1,0,88570,68,14
2831,1,0,88570,81,16
2832,1,0,88570,88,13
2833,1,0,88570,36,17
2834,1,0,88570,36,17
2835,1,0,88570,67,16
2836,1,0,88570,62,17
2837,1,0,88570,7,17
2838,1,0,88570,7,12
2839,1,0,88570,82,13
2840,1,0,88570,26,15
2841,1,0,88570,20,12
2842,1,0,88570,64,12
2843,1,0,88570,76,16
2844,1,0,88570,85,16
2845,1,0,88570,8,16
2846,1,0,88570,7,13
2847,1,0,88570,8,12
2848,1,0,88570,70,14
2849,1,0,88570,74,12
2850,1,0,88570,81,17
2851,1,0,88570,78,12
2852,1,0,88570,81,17
2853,1,0,88570,69,12
2854,1,0,88570,71,14
2855,1,0,88570,71,14
2856,1,0,88570,81,12
2857,1,0,88570,76,15
2858,1,0,88570,71,15
2859,1,0,88570,76,15
2860,1,0,88570,53,15
2861,1,0,88570,26,17
2862,1,0,88570,41,16
2863,1,0,88570,69,12
2864,1,0,88570,21,13
2865,1,0,88570,22,13
2866,1,0,88570,28,13
2867,1,0,88570,36,13
2868,1,0,88570,11,17
2869,1,0,88570,78,17
2870,1,0,88570,76,17
2871,1,0,88570,3,15
2872,1,0,88570,3,13
2873,1,0,88570,13,15
2874,1,0,88570,90,16
2875,1,0,88570,68,13
2876,1,0,88570,63,13
2877,1,0,88570,28,12
2878,1,0,88570,89,15
2879,1,0,88570,41,14
2880,1,0,88570,10,12
2881,1,0,88570,30,15
2882,1,0,88570,30,15
2883,1,0,88570,20,17
2884,1,0,88570,90,14
2885,1,0,88570,90,14
2886,1,0,99626,74,0
2887,1,0,99626,91,4
2888,1,0,99626,88,5
2889,1,0,99626,91,3
2890,1,0,99626,91,4
2891,1,0,99626,88,5
2892,1,0,99626,66,3
2893,1,0,99626,63,2
2894,1,0,99626,74,3
2895,1,0,99626,67,5
2896,1,0,99626,69,1
2897,1,0,99626,79,5
2898,1,0,99626,74,3
2899,1,0,99626,85,3
2900,1,0,99626,85,3
2901,1,0,99626,63,3
2902,1,0,99626,75,0
2903,1,0,99626,67,4
2904,1,0,99626,37,2
2905,1,0,99626,91,3
2906,1,0,99626,66,3
2907,1,0,99626,79,5
2908,1,0,99626,66,3
2909,1,0,99626,67,4
2910,1,0,99626,70,3
2911,1,0,99626,73,1
2912,1,0,99626,64,1
2913,1,0,99626,70,3
2914,1,0,99626,75,1
2915,1,0,99626,54,5
2916,1,0,99626,85,2
2917,1,0,99626,88,5
2918,1,0,99626,42,1
2919,1,0,99626,91,0
2920,1,0,99626,91,0
2921,1,0,99626,91,0
2922,1,0,99626,83,1
2923,1,0,99626,83,2
2924,1,0,99626,91,1
2925,1,0,99626,34,0
2926,1,0,99626,71,1
2927,1,0,99626,84,4
2928,1,0,99626,15,2
2929,1,0,99626,54,1
2930,1,0,99626,63,0
2931,1,0,99626,83,4
2932,1,0,99626,82,3
2933,1,0,99626,76,2
2934,1,0,99626,76,3
2935,1,0,99626,43,0
2936,1,0,99626,87,4
2937,1,0,99626,85,1
2938,1,0,99626,68,3
2939,1,0,99626,68,4
2940,1,0,99626,73,4
2941,1,0,99626,83,5
2942,1,0,99626,73,3
2943,1,0,99626,76,3
2944,1,0,99626,83,4
2945,1,0,99626,62,4
2946,1,0,99626,88,3
2947,1,0,99626,87,4
2948,1,0,99626,73,4
2949,1,0,99626,68,3
2950,1,0,99626,89,4
2951,1,0,99626,39,2
2952,1,0,99626,83,3
2953,1,0,99626,64,5
2954,1,0,99626,89,4
2955,1,0,99626,43,2
2956,1,0,99626,88,5
2957,1,0,99626,16,4
2958,1,0,99626,33,4
2959,1,0,99626,83,0
2960,1,0,99626,73,0
2961,1,0,99626,73,0
2962,1,0,99626,40,0
2963,1,0,99626,25,2
2964,1,0,99626,64,2
2965,1,0,99626,64,2
2966,1,0,99626,91,3
2967,1,0,99626,89,4
2968,1,0,99626,30,0
2969,1,0,99626,38,4
2970,1,0,99626,33,4
2971,1,0,99626,38,4
2972,1,0,99626,41,3
2973,1,0,99626,70,5
2974,1,0,99626,38,0
2975,1,0,99626,81,0
2976,1,0,99626,70,1
2977,1,0,99626,54,3
2978,1,0,99626,20,3
2979,1,0,99626,54,3
2980,1,0,99626,20,3
2981,1,0,99626,6,1
2982,1,0,99626,83,0
2983,1,0,99626,69,3
2984,1,0,99626,69,0
2985,1,0,99626,62,0
2986,1,0,99626,69,2
2987,1,0,99626,83,1
2988,1,0,99626,85,4
2989,1,0,99626,89,5
2990,1,0,99626,89,4
2991,1,0,99626,87,4
2992,1,0,99626,88,5
2993,1,0,99626,88,5
2994,1,0,99626,90,5
2995,1,0,99626,66,2
2996,1,0,99626,87,1
2997,1,0,99626,89,1
2998,1,0,99626,30,5
2999,1,0,99626,30,4
3000,1,0,99626,30,5
3001,1,0,99626,73,5
3002,1,0,99626,83,5
3003,1,0,99626,84,3
3004,1,0,99626,73,5
3005,1,0,1857,77,8
3006,1,0,1857,73,10
3007,1,0,1857,75,10
3008,1,0,1857,75,8
3009,1,0,1857,77,9
3010,1,0,1857,75,8
3011,1,0,1857,67,10
3012,1,0,1857,75,10
3013,1,0,1857,77,9
3014,1,0,1857,66,9
3015,1,0,1857,67,10
3016,1,0,1857,61,8
3017,1,0,1857,66,9
3018,1,0,1857,66,6
3019,1,0,1857,67,11
3020,1,0,1857,75,8
3021,1,0,1857,77,9
3022,1,0,1857,67,10
3023,1,0,1857,75,9
3024,1,0,1857,66,9
3025,1,0,1857,73,9
3026,1,0,1857,66,8
3027,1,0,1857,71,10
3028,1,0,1857,81,9
3029,1,0,1857,86,11
3030,1,0,1857,66,9
3031,1,0,1857,84,9
3032,1,0,1857,86,10
3033,1,0,1857,82,9
3034,1,0,1857,64,10
3035,1,0,1857,67,10
3036,1,0,1857,66,9
3037,1,0,1857,83,11
3038,1,0,1857,83,9
3039,1,0,1857,75,10
3040,1,0,1857,75,8
3041,1,0,1857,83,9
3042,1,0,1857,79,11
3043,1,0,1857,71,9
3044,1,0,1857,79,9
3045,1,0,1857,75,9
3046,1,0,1857,62,10
3047,1,0,1857,84,11
3048,1,0,1857,75,10
3049,1,0,1857,77,9
3050,1,0,1857,67,10
3051,1,0,1857,67,11
3052,1,0,1857,66,8
3053,1,0,1857,66,8
3054,1,0,1857,66,7
3055,1,0,1857,70,11
3056,1,0,1857,84,10
3057,1,0,1857,82,11
3058,1,0,1857,84,8
3059,1,0,1857,62,10
3060,1,0,1857,67,11
3061,1,0,1857,79,11
3062,1,0,1857,75,8
3063,1,0,1857,82,9
3064,1,0,1857,64,11
3065,1,0,1857,82,10
3066,1,0,1857,86,10
3067,1,0,1857,70,10
3068,1,0,1857,81,8
3069,1,0,1857,81,10
3070,1,0,1857,83,11
3071,1,0,1857,83,9
3072,1,0,1857,79,10
3073,1,0,1857,84,8
3074,1,0,1857,79,9
3075,1,0,1857,62,10
3076,1,0,1857,86,11
3077,1,0,1857,81,9
3078,1,0,1857,81,8
3079,1,0,1857,82,9
3080,1,0,1857,82,10
3081,1,0,1857,83,8
3082,1,0,1857,70,10
3083,1,0,1857,83,10
3084,1,0,1857,61,10
3085,1,0,1857,83,9
3086,1,0,1857,81,10
3087,1,0,1857,64,11
3088,1,0,1857,62,11
3089,1,0,1857,41,8
3090,1,0,1857,40,9
3091,1,0,1857,40,8
3092,1,0,1857,40,11
3093,1,0,1857,40,11
3094,1,0,1857,40,9
3095,1,0,1857,40,8
3096,1,0,1857,40,9
3097,1,0,1857,40,8
3098,1,0,1857,24,6
3099,1,0,1857,81,10
3100,1,0,1857,84,9
3101,1,0,1857,84,9
3102,1,0,1857,81,10
3103,1,0,1857,70,10
3104,1,0,1857,82,9
3105,1,0,1857,83,11
3106,1,0,1857,83,9
3107,1,0,1857,83,9
3108,1,0,1857,86,9
3109,1,0,1857,61,10
3110,1,0,1857,62,10
3111,1,0,1857,84,9
3112,1,0,1857,64,11
3113,1,0,1857,86,9
3114,1,0,1857,86,11
3115,1,0,1857,81,11
3116,1,0,1857,62,11
3117,1,0,1857,25,6
3118,1,0,1857,83,9
3119,1,0,1857,62,11
3120,1,0,1857,79,9
3121,1,0,1857,82,11
3122,1,0,1857,83,11
3123,1,0,1857,83,8
3124,1,0,1857,84,10
3125,1,0,1857,64,11
3126,1,0,1857,70,11
3127,1,0,1857,86,10
3128,1,0,1857,81,9
3129,1,0,1857,79,10
3130,1,0,1857,86,11
3131,1,0,1857,67,9
3132,1,0,18709,15,19
3133,1,0,18709,42,18
3134,1,0,18709,68,19
3135,1,0,18709,62,20
3136,1,0,18709,62,19
3137,1,0,18709,82,20
3138,1,0,18709,36,18
3139,1,0,18709,8,18
3140,1,0,18709,7,21
3141,1,0,18709,64,18
3142,1,0,18709,36,19
3143,1,0,18709,32,19
3144,1,0,18709,34,22
3145,1,0,18709,14,20
3146,1,0,18709,35,20
3147,1,0,18709,33,20
3148,1,0,18709,13,19
3149,1,0,18709,74,18
3150,1,0,18709,61,19
3151,1,0,18709,62,19
3152,1,0,18709,53,18
3153,1,0,18709,27,18
3154,1,0,18709,33,19
3155,1,0,18709,74,19
3156,1,0,18709,32,19
3157,1,0,18709,15,19
3158,1,0,18709,33,19
3159,1,0,18709,74,18
3160,1,0,18709,14,19
3161,1,0,18709,62,20
3162,1,0,18709,61,18
3163,1,0,18709,42,20
3164,1,0,18709,27,19
3165,1,0,18709,41,20
3166,1,0,18709,7,20
3167,1,0,18709,12,18
3168,1,0,18709,29,18
3169,1,0,18709,32,20
3170,1,0,18709,14,19
3171,1,0,18709,81,18
3172,1,0,18709,34,21
3173,1,0,18709,29,19
3174,1,0,18709,62,20
3175,1,0,18709,53,18
3176,1,0,18709,83,19
3177,1,0,18709,21,19
3178,1,0,18709,62,18
3179,1,0,18709,77,18
3180,1,0,18709,77,18
3181,1,0,18709,62,19
3182,1,0,18709,68,18
